freq [GHz],transmission
50.0,0.9980676205957251
52.02020202020202,0.9986279043722608
54.040404040404034,0.9978241047725909
56.06060606060606,0.9961229802263952
58.08080808080808,0.9940982332837105
60.101010101010104,0.9923044885433719
62.12121212121212,0.9911726622392998
64.14141414141415,0.9909433764129174
66.16161616161617,0.9916436243840987
68.18181818181817,0.9931040707203284
70.20202020202021,0.9950098438527164
72.22222222222223,0.9969744707622825
74.24242424242424,0.9986234267219884
76.26262626262627,0.9996712240258607
78.28282828282828,0.9999760459687941
80.3030303030303,0.9995603392839045
82.32323232323233,0.9985941474107578
84.34343434343434,0.9973475507841544
86.36363636363635,0.9961257614250004
88.38383838383838,0.9952028962581502
90.4040404040404,0.9947683469941766
92.42424242424244,0.994894870310704
94.44444444444444,0.9955321653357555
96.46464646464645,0.9965250037373752
98.48484848484848,0.9976511379236737
100.5050505050505,0.9986710761408675
102.52525252525253,0.9993795582916066
104.54545454545455,0.9996479053434855
106.56565656565655,0.9994481379674229
108.58585858585859,0.9988539709199187
110.60606060606061,0.9980194710382645
112.62626262626263,0.9971415069769384
114.64646464646465,0.9964154317594809
116.66666666666666,0.9959939967743725
118.68686868686868,0.9959576933674811
120.70707070707071,0.9963015755148013
122.72727272727272,0.9969401053787158
124.74747474747474,0.9977282473897227
126.76767676767678,0.9984941609711505
128.78787878787878,0.9990766445248116
130.8080808080808,0.9993593933306094
132.82828282828282,0.9992946551718971
134.84848484848484,0.998911203462265
136.86868686868686,0.9983052691119743
138.88888888888889,0.997617137936569
140.9090909090909,0.9969993081074794
142.9292929292929,0.9965835740489805
144.94949494949495,0.9964540177700353
146.96969696969697,0.9966310927936036
148.989898989899,0.9970694450604075
151.010101010101,0.9976693865131772
153.03030303030303,0.9982993788426864
155.05050505050505,0.998824773261454
157.07070707070707,0.9991367236356307
159.0909090909091,0.9991750338793797
161.11111111111111,0.9989399616135002
163.1313131313131,0.9984905319725026
165.15151515151513,0.997930094191519
167.17171717171718,0.9973827750370708
169.1919191919192,0.9969663452867381
171.21212121212122,0.9967674403695252
173.23232323232324,0.996824176984044
175.25252525252526,0.9971194068627917
177.27272727272725,0.9975856239208915
179.2929292929293,0.9981202729945646
181.31313131313132,0.9986081923793018
183.33333333333331,0.9989464548174617
185.35353535353534,0.999066281411828
187.37373737373736,0.9989472523006468
189.3939393939394,0.9986207397451798
191.41414141414143,0.9981619847780185
193.43434343434345,0.9976728623822668
195.45454545454544,0.9972594105294675
197.47474747474746,0.9970091462554995
199.49494949494948,0.9969729526635341
201.51515151515153,0.9971551203093473
203.53535353535355,0.9975133420399215
205.55555555555554,0.9979684590649376
207.57575757575756,0.998421841850823
209.59595959595958,0.9987767418313678
211.61616161616163,0.9989590631028434
213.63636363636365,0.9989330431496459
215.65656565656565,0.9987084067851011
217.67676767676767,0.9983374904707928
219.6969696969697,0.9979031489822082
221.7171717171717,0.9975003286376352
223.73737373737376,0.9972154887779524
225.75757575757575,0.9971083239844658
227.77777777777777,0.997199546409945
229.7979797979798,0.997467101077889
231.8181818181818,0.9978514381856004
233.83838383838386,0.998268659223068
235.85858585858585,0.9986287623918164
237.87878787878788,0.9988551133261973
239.8989898989899,0.9989009255813067
241.91919191919192,0.9987591202302223
243.9393939393939,0.9984633959170484
245.95959595959596,0.998080355102531
247.97979797979798,0.9976945741778096
250.0,0.9973900382659843
